INFO:root:=================================
INFO:root:0: ABF2_col_v3a
INFO:root:[1/1000]: train_auc: 78.59, train_loss: 0.6748, test_auc: 92.67, test_loss: 0.6456
INFO:root:[3/1000]: train_auc: 94.63, train_loss: 0.2995, test_auc: 95.76, test_loss: 0.2464
INFO:root:[4/1000]: train_auc: 95.82, train_loss: 0.2301, test_auc: 96.11, test_loss: 0.2125
INFO:root:[5/1000]: train_auc: 96.17, train_loss: 0.2071, test_auc: 96.22, test_loss: 0.2006
INFO:root:[6/1000]: train_auc: 96.43, train_loss: 0.1961, test_auc: 96.27, test_loss: 0.1948
INFO:root:[7/1000]: train_auc: 96.65, train_loss: 0.1877, test_auc: 96.30, test_loss: 0.1910
INFO:root:[8/1000]: train_auc: 96.85, train_loss: 0.1812, test_auc: 96.30, test_loss: 0.1886
INFO:root:[9/1000]: train_auc: 96.99, train_loss: 0.1768, test_auc: 96.32, test_loss: 0.1871
INFO:root:[10/1000]: train_auc: 97.16, train_loss: 0.1721, test_auc: 96.32, test_loss: 0.1859
INFO:root:[11/1000]: train_auc: 97.34, train_loss: 0.1673, test_auc: 96.34, test_loss: 0.1854
INFO:root:[12/1000]: train_auc: 97.49, train_loss: 0.1642, test_auc: 96.35, test_loss: 0.1849
INFO:root:[13/1000]: train_auc: 97.66, train_loss: 0.1595, test_auc: 96.34, test_loss: 0.1857
INFO:root:[14/1000]: train_auc: 97.79, train_loss: 0.1562, test_auc: 96.35, test_loss: 0.1879
INFO:root:[15/1000]: train_auc: 97.97, train_loss: 0.1515, test_auc: 96.35, test_loss: 0.1870
INFO:root:[16/1000]: train_auc: 98.08, train_loss: 0.1478, test_auc: 96.30, test_loss: 0.1902
INFO:root:[17/1000]: train_auc: 98.16, train_loss: 0.1449, test_auc: 96.32, test_loss: 0.1913
INFO:root:[18/1000]: train_auc: 98.35, train_loss: 0.1394, test_auc: 96.31, test_loss: 0.1904
INFO:root:[19/1000]: train_auc: 98.48, train_loss: 0.1347, test_auc: 96.31, test_loss: 0.1942
INFO:root:exec time: 44 s, best_auc: 96.35
INFO:root:=================================
INFO:root:56: At1g78700_col_a
INFO:root:[1/1000]: train_auc: 88.50, train_loss: 0.6216, test_auc: 94.94, test_loss: 0.4841
INFO:root:[2/1000]: train_auc: 94.71, train_loss: 0.3470, test_auc: 95.97, test_loss: 0.2594
INFO:root:[3/1000]: train_auc: 96.02, train_loss: 0.2514, test_auc: 96.64, test_loss: 0.2254
INFO:root:[4/1000]: train_auc: 96.74, train_loss: 0.2200, test_auc: 97.24, test_loss: 0.1975
INFO:root:[5/1000]: train_auc: 97.38, train_loss: 0.1893, test_auc: 97.75, test_loss: 0.1693
INFO:root:[6/1000]: train_auc: 97.88, train_loss: 0.1617, test_auc: 98.03, test_loss: 0.1465
INFO:root:[7/1000]: train_auc: 98.23, train_loss: 0.1410, test_auc: 98.19, test_loss: 0.1319
INFO:root:[8/1000]: train_auc: 98.47, train_loss: 0.1275, test_auc: 98.27, test_loss: 0.1240
INFO:root:[9/1000]: train_auc: 98.62, train_loss: 0.1189, test_auc: 98.34, test_loss: 0.1197
INFO:root:[10/1000]: train_auc: 98.74, train_loss: 0.1140, test_auc: 98.38, test_loss: 0.1168
INFO:root:[11/1000]: train_auc: 98.85, train_loss: 0.1093, test_auc: 98.40, test_loss: 0.1155
INFO:root:[12/1000]: train_auc: 98.94, train_loss: 0.1049, test_auc: 98.43, test_loss: 0.1141
INFO:root:[13/1000]: train_auc: 99.03, train_loss: 0.1013, test_auc: 98.45, test_loss: 0.1128
INFO:root:[14/1000]: train_auc: 99.10, train_loss: 0.0979, test_auc: 98.47, test_loss: 0.1122
INFO:root:[15/1000]: train_auc: 99.15, train_loss: 0.0945, test_auc: 98.49, test_loss: 0.1114
INFO:root:[16/1000]: train_auc: 99.21, train_loss: 0.0907, test_auc: 98.50, test_loss: 0.1114
INFO:root:[17/1000]: train_auc: 99.26, train_loss: 0.0880, test_auc: 98.51, test_loss: 0.1110
INFO:root:[18/1000]: train_auc: 99.32, train_loss: 0.0848, test_auc: 98.52, test_loss: 0.1109
INFO:root:[19/1000]: train_auc: 99.35, train_loss: 0.0821, test_auc: 98.53, test_loss: 0.1116
INFO:root:[20/1000]: train_auc: 99.40, train_loss: 0.0794, test_auc: 98.54, test_loss: 0.1116
INFO:root:[21/1000]: train_auc: 99.46, train_loss: 0.0771, test_auc: 98.53, test_loss: 0.1111
INFO:root:[22/1000]: train_auc: 99.51, train_loss: 0.0734, test_auc: 98.53, test_loss: 0.1113
INFO:root:[23/1000]: train_auc: 99.56, train_loss: 0.0707, test_auc: 98.55, test_loss: 0.1113
INFO:root:[24/1000]: train_auc: 99.61, train_loss: 0.0672, test_auc: 98.53, test_loss: 0.1141
INFO:root:[25/1000]: train_auc: 99.65, train_loss: 0.0637, test_auc: 98.55, test_loss: 0.1124
INFO:root:[26/1000]: train_auc: 99.70, train_loss: 0.0609, test_auc: 98.54, test_loss: 0.1135
INFO:root:[27/1000]: train_auc: 99.73, train_loss: 0.0580, test_auc: 98.55, test_loss: 0.1144
INFO:root:[28/1000]: train_auc: 99.77, train_loss: 0.0555, test_auc: 98.55, test_loss: 0.1148
INFO:root:[29/1000]: train_auc: 99.81, train_loss: 0.0512, test_auc: 98.56, test_loss: 0.1156
INFO:root:[30/1000]: train_auc: 99.84, train_loss: 0.0473, test_auc: 98.55, test_loss: 0.1179
INFO:root:[31/1000]: train_auc: 99.87, train_loss: 0.0446, test_auc: 98.55, test_loss: 0.1183
INFO:root:[32/1000]: train_auc: 99.89, train_loss: 0.0408, test_auc: 98.56, test_loss: 0.1192
INFO:root:[33/1000]: train_auc: 99.91, train_loss: 0.0379, test_auc: 98.57, test_loss: 0.1228
INFO:root:[34/1000]: train_auc: 99.94, train_loss: 0.0352, test_auc: 98.56, test_loss: 0.1239
INFO:root:[35/1000]: train_auc: 99.95, train_loss: 0.0326, test_auc: 98.55, test_loss: 0.1240
INFO:root:[36/1000]: train_auc: 99.96, train_loss: 0.0295, test_auc: 98.56, test_loss: 0.1270
INFO:root:[37/1000]: train_auc: 99.97, train_loss: 0.0267, test_auc: 98.55, test_loss: 0.1291
INFO:root:[38/1000]: train_auc: 99.98, train_loss: 0.0241, test_auc: 98.54, test_loss: 0.1307
INFO:root:exec time: 43 s, best_auc: 98.57
INFO:root:=================================
INFO:root:57: At2g01060_col
INFO:root:[1/1000]: train_auc: 79.39, train_loss: 0.5910, test_auc: 83.73, test_loss: 0.4988
INFO:root:[2/1000]: train_auc: 84.91, train_loss: 0.4706, test_auc: 85.49, test_loss: 0.4493
INFO:root:[3/1000]: train_auc: 86.94, train_loss: 0.4173, test_auc: 87.12, test_loss: 0.3975
INFO:root:[4/1000]: train_auc: 88.66, train_loss: 0.3689, test_auc: 88.24, test_loss: 0.3671
INFO:root:[5/1000]: train_auc: 89.95, train_loss: 0.3438, test_auc: 89.09, test_loss: 0.3499
INFO:root:[6/1000]: train_auc: 90.80, train_loss: 0.3260, test_auc: 89.61, test_loss: 0.3449
INFO:root:[7/1000]: train_auc: 91.40, train_loss: 0.3201, test_auc: 89.78, test_loss: 0.3376
INFO:root:[8/1000]: train_auc: 91.87, train_loss: 0.3098, test_auc: 90.03, test_loss: 0.3333
INFO:root:[9/1000]: train_auc: 92.40, train_loss: 0.3017, test_auc: 90.24, test_loss: 0.3309
INFO:root:[10/1000]: train_auc: 92.82, train_loss: 0.2977, test_auc: 90.47, test_loss: 0.3296
INFO:root:[11/1000]: train_auc: 93.33, train_loss: 0.2898, test_auc: 90.65, test_loss: 0.3268
INFO:root:[12/1000]: train_auc: 93.81, train_loss: 0.2814, test_auc: 90.83, test_loss: 0.3285
INFO:root:[13/1000]: train_auc: 94.25, train_loss: 0.2757, test_auc: 91.06, test_loss: 0.3267
INFO:root:[14/1000]: train_auc: 94.69, train_loss: 0.2675, test_auc: 91.26, test_loss: 0.3247
INFO:root:[15/1000]: train_auc: 95.06, train_loss: 0.2605, test_auc: 91.37, test_loss: 0.3269
INFO:root:[16/1000]: train_auc: 95.46, train_loss: 0.2521, test_auc: 91.52, test_loss: 0.3249
INFO:root:[17/1000]: train_auc: 95.79, train_loss: 0.2453, test_auc: 91.62, test_loss: 0.3293
INFO:root:[18/1000]: train_auc: 96.04, train_loss: 0.2385, test_auc: 91.65, test_loss: 0.3300
INFO:root:[19/1000]: train_auc: 96.37, train_loss: 0.2322, test_auc: 91.70, test_loss: 0.3346
INFO:root:[20/1000]: train_auc: 96.55, train_loss: 0.2235, test_auc: 91.79, test_loss: 0.3344
INFO:root:[21/1000]: train_auc: 96.89, train_loss: 0.2145, test_auc: 91.84, test_loss: 0.3368
INFO:root:[22/1000]: train_auc: 97.09, train_loss: 0.2093, test_auc: 91.87, test_loss: 0.3416
INFO:root:[23/1000]: train_auc: 97.23, train_loss: 0.2065, test_auc: 91.90, test_loss: 0.3411
INFO:root:[24/1000]: train_auc: 97.41, train_loss: 0.1981, test_auc: 91.93, test_loss: 0.3477
INFO:root:[25/1000]: train_auc: 97.59, train_loss: 0.1918, test_auc: 91.94, test_loss: 0.3553
INFO:root:[26/1000]: train_auc: 97.78, train_loss: 0.1870, test_auc: 91.92, test_loss: 0.3506
INFO:root:[27/1000]: train_auc: 97.84, train_loss: 0.1823, test_auc: 91.91, test_loss: 0.3685
INFO:root:[28/1000]: train_auc: 98.02, train_loss: 0.1761, test_auc: 91.89, test_loss: 0.3615
INFO:root:[29/1000]: train_auc: 98.16, train_loss: 0.1698, test_auc: 91.91, test_loss: 0.3754
INFO:root:[30/1000]: train_auc: 98.25, train_loss: 0.1678, test_auc: 91.95, test_loss: 0.3809
INFO:root:[31/1000]: train_auc: 98.35, train_loss: 0.1622, test_auc: 91.95, test_loss: 0.3812
INFO:root:[32/1000]: train_auc: 98.47, train_loss: 0.1562, test_auc: 91.88, test_loss: 0.3901
INFO:root:[33/1000]: train_auc: 98.57, train_loss: 0.1521, test_auc: 91.92, test_loss: 0.3888
INFO:root:[34/1000]: train_auc: 98.70, train_loss: 0.1462, test_auc: 91.81, test_loss: 0.4001
INFO:root:[35/1000]: train_auc: 98.76, train_loss: 0.1430, test_auc: 91.88, test_loss: 0.3985
INFO:root:exec time: 67 s, best_auc: 91.95
INFO:root:=================================
INFO:root:58: At2g03500_col_a
INFO:root:[1/1000]: train_auc: 90.21, train_loss: 0.4748, test_auc: 94.34, test_loss: 0.2977
INFO:root:[2/1000]: train_auc: 95.01, train_loss: 0.2731, test_auc: 95.60, test_loss: 0.2501
INFO:root:[3/1000]: train_auc: 96.22, train_loss: 0.2237, test_auc: 96.67, test_loss: 0.2024
INFO:root:[4/1000]: train_auc: 97.00, train_loss: 0.1837, test_auc: 97.13, test_loss: 0.1732
INFO:root:[5/1000]: train_auc: 97.37, train_loss: 0.1604, test_auc: 97.39, test_loss: 0.1572
INFO:root:[6/1000]: train_auc: 97.66, train_loss: 0.1455, test_auc: 97.55, test_loss: 0.1465
INFO:root:[7/1000]: train_auc: 97.91, train_loss: 0.1350, test_auc: 97.64, test_loss: 0.1407
INFO:root:[8/1000]: train_auc: 98.09, train_loss: 0.1276, test_auc: 97.67, test_loss: 0.1372
INFO:root:[9/1000]: train_auc: 98.22, train_loss: 0.1228, test_auc: 97.70, test_loss: 0.1403
INFO:root:[10/1000]: train_auc: 98.31, train_loss: 0.1189, test_auc: 97.69, test_loss: 0.1346
INFO:root:[11/1000]: train_auc: 98.41, train_loss: 0.1160, test_auc: 97.70, test_loss: 0.1358
INFO:root:[12/1000]: train_auc: 98.50, train_loss: 0.1129, test_auc: 97.71, test_loss: 0.1347
INFO:root:[13/1000]: train_auc: 98.56, train_loss: 0.1110, test_auc: 97.70, test_loss: 0.1344
INFO:root:[14/1000]: train_auc: 98.64, train_loss: 0.1087, test_auc: 97.73, test_loss: 0.1375
INFO:root:[15/1000]: train_auc: 98.73, train_loss: 0.1055, test_auc: 97.74, test_loss: 0.1344
INFO:root:[16/1000]: train_auc: 98.81, train_loss: 0.1030, test_auc: 97.75, test_loss: 0.1346
INFO:root:[17/1000]: train_auc: 98.92, train_loss: 0.1001, test_auc: 97.76, test_loss: 0.1359
INFO:root:[18/1000]: train_auc: 98.99, train_loss: 0.0972, test_auc: 97.77, test_loss: 0.1357
INFO:root:[19/1000]: train_auc: 99.06, train_loss: 0.0949, test_auc: 97.78, test_loss: 0.1363
INFO:root:[20/1000]: train_auc: 99.15, train_loss: 0.0917, test_auc: 97.80, test_loss: 0.1369
INFO:root:[21/1000]: train_auc: 99.22, train_loss: 0.0888, test_auc: 97.79, test_loss: 0.1393
INFO:root:[22/1000]: train_auc: 99.29, train_loss: 0.0857, test_auc: 97.80, test_loss: 0.1414
INFO:root:[23/1000]: train_auc: 99.36, train_loss: 0.0828, test_auc: 97.81, test_loss: 0.1408
INFO:root:[24/1000]: train_auc: 99.43, train_loss: 0.0792, test_auc: 97.85, test_loss: 0.1427
INFO:root:[25/1000]: train_auc: 99.49, train_loss: 0.0765, test_auc: 97.83, test_loss: 0.1451
INFO:root:[26/1000]: train_auc: 99.55, train_loss: 0.0726, test_auc: 97.82, test_loss: 0.1476
INFO:root:[27/1000]: train_auc: 99.60, train_loss: 0.0695, test_auc: 97.84, test_loss: 0.1484
INFO:root:[28/1000]: train_auc: 99.65, train_loss: 0.0668, test_auc: 97.87, test_loss: 0.1520
INFO:root:[29/1000]: train_auc: 99.69, train_loss: 0.0637, test_auc: 97.89, test_loss: 0.1504
INFO:root:[30/1000]: train_auc: 99.74, train_loss: 0.0599, test_auc: 97.88, test_loss: 0.1515
INFO:root:[31/1000]: train_auc: 99.78, train_loss: 0.0575, test_auc: 97.88, test_loss: 0.1597
INFO:root:[32/1000]: train_auc: 99.80, train_loss: 0.0539, test_auc: 97.85, test_loss: 0.1586
INFO:root:[33/1000]: train_auc: 99.84, train_loss: 0.0498, test_auc: 97.87, test_loss: 0.1621
INFO:root:[34/1000]: train_auc: 99.86, train_loss: 0.0476, test_auc: 97.87, test_loss: 0.1675
INFO:root:exec time: 75 s, best_auc: 97.89
INFO:root:=================================
INFO:root:59: At2g33710_col
INFO:root:[1/1000]: train_auc: 89.76, train_loss: 0.6008, test_auc: 95.33, test_loss: 0.4337
INFO:root:[2/1000]: train_auc: 95.49, train_loss: 0.3030, test_auc: 96.35, test_loss: 0.2419
INFO:root:[3/1000]: train_auc: 96.45, train_loss: 0.2352, test_auc: 96.58, test_loss: 0.2265
INFO:root:[4/1000]: train_auc: 96.65, train_loss: 0.2219, test_auc: 96.69, test_loss: 0.2175
INFO:root:[5/1000]: train_auc: 96.81, train_loss: 0.2124, test_auc: 96.80, test_loss: 0.2107
INFO:root:[6/1000]: train_auc: 96.96, train_loss: 0.2038, test_auc: 96.93, test_loss: 0.2029
INFO:root:[7/1000]: train_auc: 97.18, train_loss: 0.1936, test_auc: 97.07, test_loss: 0.1961
INFO:root:[8/1000]: train_auc: 97.37, train_loss: 0.1828, test_auc: 97.21, test_loss: 0.1871
INFO:root:[9/1000]: train_auc: 97.57, train_loss: 0.1732, test_auc: 97.31, test_loss: 0.1796
INFO:root:[10/1000]: train_auc: 97.73, train_loss: 0.1653, test_auc: 97.40, test_loss: 0.1736
INFO:root:[11/1000]: train_auc: 97.88, train_loss: 0.1573, test_auc: 97.49, test_loss: 0.1707
INFO:root:[12/1000]: train_auc: 98.03, train_loss: 0.1509, test_auc: 97.51, test_loss: 0.1652
INFO:root:[13/1000]: train_auc: 98.16, train_loss: 0.1446, test_auc: 97.55, test_loss: 0.1623
INFO:root:[14/1000]: train_auc: 98.28, train_loss: 0.1398, test_auc: 97.57, test_loss: 0.1605
INFO:root:[15/1000]: train_auc: 98.38, train_loss: 0.1361, test_auc: 97.60, test_loss: 0.1609
INFO:root:[16/1000]: train_auc: 98.48, train_loss: 0.1317, test_auc: 97.58, test_loss: 0.1604
INFO:root:[17/1000]: train_auc: 98.57, train_loss: 0.1283, test_auc: 97.59, test_loss: 0.1587
INFO:root:[18/1000]: train_auc: 98.66, train_loss: 0.1251, test_auc: 97.58, test_loss: 0.1614
INFO:root:[19/1000]: train_auc: 98.75, train_loss: 0.1205, test_auc: 97.59, test_loss: 0.1588
INFO:root:[20/1000]: train_auc: 98.81, train_loss: 0.1179, test_auc: 97.59, test_loss: 0.1600
INFO:root:exec time: 29 s, best_auc: 97.60
INFO:root:=================================
INFO:root:60: At2g44940_colamp_a
INFO:root:[1/1000]: train_auc: 89.33, train_loss: 0.6255, test_auc: 96.22, test_loss: 0.4957
INFO:root:[2/1000]: train_auc: 96.70, train_loss: 0.3225, test_auc: 97.71, test_loss: 0.2055
INFO:root:[3/1000]: train_auc: 97.87, train_loss: 0.1807, test_auc: 98.15, test_loss: 0.1616
INFO:root:[4/1000]: train_auc: 98.26, train_loss: 0.1534, test_auc: 98.42, test_loss: 0.1449
INFO:root:[5/1000]: train_auc: 98.55, train_loss: 0.1366, test_auc: 98.68, test_loss: 0.1301
INFO:root:[6/1000]: train_auc: 98.84, train_loss: 0.1190, test_auc: 98.94, test_loss: 0.1152
INFO:root:[7/1000]: train_auc: 99.09, train_loss: 0.1016, test_auc: 99.15, test_loss: 0.1011
INFO:root:[8/1000]: train_auc: 99.27, train_loss: 0.0876, test_auc: 99.29, test_loss: 0.0908
INFO:root:[9/1000]: train_auc: 99.38, train_loss: 0.0761, test_auc: 99.38, test_loss: 0.0829
INFO:root:[10/1000]: train_auc: 99.47, train_loss: 0.0671, test_auc: 99.44, test_loss: 0.0787
INFO:root:[11/1000]: train_auc: 99.54, train_loss: 0.0618, test_auc: 99.49, test_loss: 0.0735
INFO:root:[12/1000]: train_auc: 99.59, train_loss: 0.0570, test_auc: 99.52, test_loss: 0.0701
INFO:root:[13/1000]: train_auc: 99.64, train_loss: 0.0528, test_auc: 99.54, test_loss: 0.0676
INFO:root:[14/1000]: train_auc: 99.68, train_loss: 0.0490, test_auc: 99.55, test_loss: 0.0657
INFO:root:[15/1000]: train_auc: 99.71, train_loss: 0.0469, test_auc: 99.55, test_loss: 0.0650
INFO:root:[16/1000]: train_auc: 99.74, train_loss: 0.0439, test_auc: 99.56, test_loss: 0.0629
INFO:root:[17/1000]: train_auc: 99.77, train_loss: 0.0411, test_auc: 99.55, test_loss: 0.0647
INFO:root:[18/1000]: train_auc: 99.79, train_loss: 0.0390, test_auc: 99.54, test_loss: 0.0617
INFO:root:[19/1000]: train_auc: 99.81, train_loss: 0.0362, test_auc: 99.54, test_loss: 0.0611
INFO:root:[20/1000]: train_auc: 99.83, train_loss: 0.0347, test_auc: 99.53, test_loss: 0.0611
INFO:root:[21/1000]: train_auc: 99.84, train_loss: 0.0331, test_auc: 99.53, test_loss: 0.0610
INFO:root:exec time: 28 s, best_auc: 99.56
INFO:root:=================================
INFO:root:61: At2g45680_col_b
INFO:root:[1/1000]: train_auc: 73.14, train_loss: 0.6835, test_auc: 85.63, test_loss: 0.6724
INFO:root:[2/1000]: train_auc: 89.21, train_loss: 0.6641, test_auc: 89.45, test_loss: 0.6536
INFO:root:[3/1000]: train_auc: 91.21, train_loss: 0.6443, test_auc: 90.39, test_loss: 0.6318
INFO:root:[4/1000]: train_auc: 91.86, train_loss: 0.6189, test_auc: 90.81, test_loss: 0.6061
INFO:root:[5/1000]: train_auc: 92.10, train_loss: 0.5888, test_auc: 91.03, test_loss: 0.5758
INFO:root:[6/1000]: train_auc: 92.42, train_loss: 0.5556, test_auc: 91.23, test_loss: 0.5409
INFO:root:[7/1000]: train_auc: 92.34, train_loss: 0.5189, test_auc: 91.34, test_loss: 0.5023
INFO:root:[8/1000]: train_auc: 92.68, train_loss: 0.4727, test_auc: 91.42, test_loss: 0.4614
INFO:root:[9/1000]: train_auc: 92.76, train_loss: 0.4337, test_auc: 91.49, test_loss: 0.4208
INFO:root:[10/1000]: train_auc: 93.10, train_loss: 0.3811, test_auc: 91.52, test_loss: 0.3841
INFO:root:[11/1000]: train_auc: 93.06, train_loss: 0.3488, test_auc: 91.59, test_loss: 0.3540
INFO:root:[12/1000]: train_auc: 93.22, train_loss: 0.3229, test_auc: 91.66, test_loss: 0.3321
INFO:root:[13/1000]: train_auc: 93.46, train_loss: 0.2953, test_auc: 91.72, test_loss: 0.3191
INFO:root:[14/1000]: train_auc: 93.66, train_loss: 0.2867, test_auc: 91.78, test_loss: 0.3116
INFO:root:[15/1000]: train_auc: 93.87, train_loss: 0.2867, test_auc: 91.83, test_loss: 0.3078
INFO:root:[16/1000]: train_auc: 94.12, train_loss: 0.2729, test_auc: 91.89, test_loss: 0.3066
INFO:root:[17/1000]: train_auc: 94.37, train_loss: 0.2749, test_auc: 91.92, test_loss: 0.3056
INFO:root:[18/1000]: train_auc: 94.69, train_loss: 0.2679, test_auc: 91.97, test_loss: 0.3051
INFO:root:[19/1000]: train_auc: 94.93, train_loss: 0.2589, test_auc: 92.00, test_loss: 0.3048
INFO:root:[20/1000]: train_auc: 95.15, train_loss: 0.2581, test_auc: 92.03, test_loss: 0.3046
INFO:root:[21/1000]: train_auc: 95.36, train_loss: 0.2486, test_auc: 92.08, test_loss: 0.3045
INFO:root:[22/1000]: train_auc: 95.56, train_loss: 0.2440, test_auc: 92.11, test_loss: 0.3050
INFO:root:[23/1000]: train_auc: 95.73, train_loss: 0.2435, test_auc: 92.11, test_loss: 0.3054
INFO:root:[24/1000]: train_auc: 95.87, train_loss: 0.2369, test_auc: 92.12, test_loss: 0.3060
INFO:root:[25/1000]: train_auc: 96.02, train_loss: 0.2372, test_auc: 92.13, test_loss: 0.3067
INFO:root:[26/1000]: train_auc: 96.16, train_loss: 0.2281, test_auc: 92.14, test_loss: 0.3082
INFO:root:[27/1000]: train_auc: 96.29, train_loss: 0.2286, test_auc: 92.14, test_loss: 0.3093
INFO:root:[28/1000]: train_auc: 96.40, train_loss: 0.2274, test_auc: 92.13, test_loss: 0.3102
INFO:root:[29/1000]: train_auc: 96.50, train_loss: 0.2207, test_auc: 92.14, test_loss: 0.3110
INFO:root:[30/1000]: train_auc: 96.59, train_loss: 0.2236, test_auc: 92.13, test_loss: 0.3123
INFO:root:[31/1000]: train_auc: 96.70, train_loss: 0.2175, test_auc: 92.14, test_loss: 0.3134
INFO:root:[32/1000]: train_auc: 96.80, train_loss: 0.2166, test_auc: 92.15, test_loss: 0.3145
INFO:root:[33/1000]: train_auc: 96.91, train_loss: 0.2190, test_auc: 92.15, test_loss: 0.3157
INFO:root:[34/1000]: train_auc: 96.99, train_loss: 0.2079, test_auc: 92.14, test_loss: 0.3163
INFO:root:[35/1000]: train_auc: 97.08, train_loss: 0.2051, test_auc: 92.14, test_loss: 0.3173
INFO:root:[36/1000]: train_auc: 97.20, train_loss: 0.2037, test_auc: 92.16, test_loss: 0.3194
INFO:root:[37/1000]: train_auc: 97.31, train_loss: 0.2029, test_auc: 92.15, test_loss: 0.3192
INFO:root:[38/1000]: train_auc: 97.40, train_loss: 0.1952, test_auc: 92.15, test_loss: 0.3200
INFO:root:[39/1000]: train_auc: 97.51, train_loss: 0.1925, test_auc: 92.17, test_loss: 0.3214
INFO:root:[40/1000]: train_auc: 97.61, train_loss: 0.1875, test_auc: 92.18, test_loss: 0.3223
INFO:root:[41/1000]: train_auc: 97.72, train_loss: 0.1852, test_auc: 92.19, test_loss: 0.3229
INFO:root:[42/1000]: train_auc: 97.80, train_loss: 0.1860, test_auc: 92.19, test_loss: 0.3240
INFO:root:[43/1000]: train_auc: 97.91, train_loss: 0.1872, test_auc: 92.19, test_loss: 0.3252
INFO:root:[44/1000]: train_auc: 98.01, train_loss: 0.1828, test_auc: 92.19, test_loss: 0.3260
INFO:root:[45/1000]: train_auc: 98.11, train_loss: 0.1786, test_auc: 92.19, test_loss: 0.3272
INFO:root:[46/1000]: train_auc: 98.24, train_loss: 0.1687, test_auc: 92.21, test_loss: 0.3296
INFO:root:[47/1000]: train_auc: 98.36, train_loss: 0.1667, test_auc: 92.21, test_loss: 0.3300
INFO:root:[48/1000]: train_auc: 98.44, train_loss: 0.1649, test_auc: 92.22, test_loss: 0.3302
INFO:root:[49/1000]: train_auc: 98.55, train_loss: 0.1594, test_auc: 92.22, test_loss: 0.3325
INFO:root:[50/1000]: train_auc: 98.67, train_loss: 0.1517, test_auc: 92.23, test_loss: 0.3334
INFO:root:[51/1000]: train_auc: 98.76, train_loss: 0.1494, test_auc: 92.23, test_loss: 0.3346
INFO:root:[52/1000]: train_auc: 98.85, train_loss: 0.1498, test_auc: 92.23, test_loss: 0.3370
INFO:root:[53/1000]: train_auc: 98.97, train_loss: 0.1382, test_auc: 92.24, test_loss: 0.3376
